id,username,date,time,tweet,replies_count,retweets_count,likes_count,mentions,hot
9.10E+17,realdonaldtrump,2017/9/19,0:36:09,We commend SG @AntonioGuterres & his call for the UN to focus more on people & less on bureaucracy. #USAatUNGA #UNGA  http://45.wh.gov/K2mggs  pic.twitter.com/UQn6RrC9Xw,3383,7396,33208,['antonioguterres'],8773.3
1.06E+18,realdonaldtrump,2018/10/27,21:41:22,Good luck Mary! https://twitter.com/RepMaryFranson/status/1050900270979403776 …,1639,7968,34856,[],8758.1
1.23E+18,realdonaldtrump,2020/3/2,9:10:07,Sleepy Eyes Chuck Todd is not at the top of his game! Thank you. https://twitter.com/ErinMPerrine/status/1234156399430635522 …,2826,7864,31816,[],8747.8
1.21E+18,realdonaldtrump,2019/12/28,10:28:02,"@OANN is doing incredible reporting. If Lamestream Media did the same, they would get respect back. At All-Time Low! https://twitter.com/CRRJA5/status/1210560047148937216 …",1084,10553,20903,['oann'],8747.3
1.03E+18,realdonaldtrump,2018/8/23,4:05:05, https://www.pscp.tv/w/bk25IzFvTlFsTFJub1dwUXd8MXlvS01WTW5BWXdHUbRdtHvYWBLz-FciiMgjqMPDAcvCiufA-HLGU6RrW3V-?t=2m20s …,3545,7404,32397,[],8745.6
1.21E+18,realdonaldtrump,2019/12/21,11:43:47,"BIG thank you to Mac Thornberry (@MacTXPress) for a GREAT Defense Deal! Mac has been a champion for our Military and Vets his whole career, and now he can add Space Force to his accomplishments. Look forward to another great defense bill next year, Mac! @HASCRepublicans",2148,7728,34237,"['mactxpress', 'hascrepublicans']",8704.9
8.87E+17,realdonaldtrump,2017/7/17,8:22:50,Congratulations to Sung Hyun Park on winning the 2017 @USGA #USWomensOpen??,3354,5860,41723,['usga'],8694.5
1.17E+18,realdonaldtrump,2019/9/6,20:39:02,Congratulations to @edhenry and his sister on a great success. What a wonderful thing to do!,1118,7187,40434,['edhenry'],8691
1.20E+18,realdonaldtrump,2019/12/3,0:43:02,"Thank you to Congressman Ben @Cline4Virginia for the Great remarks this morning on the illegitimate Impeachment Hoax. He understands the Do Nothing Democrats very well. Also, and as usual, @RepAndyBiggsAZ was fantastic!",1930,8101,32340,"['cline4virginia', 'repandybiggsaz']",8673.6
1.21E+18,realdonaldtrump,2019/12/21,4:59:03,Congressman @ScottRTipton is a great supporter of the #MAGA Agenda! He fights for your #2A rights and the Border Wall. Scott is working hard for Colorado and has my Complete and Total Endorsement!,1867,8000,33080,['scottrtipton'],8668.1
1.17E+18,realdonaldtrump,2019/9/10,5:34:41,Speaking to Governor @HenryMcMaster of South Carolina on my way to North Carolina for a big rally for Dan Bishop (@jdanbishop) running for Congress. Vote tomorrow! #NC09 pic.twitter.com/KmrDd9JPOh,4915,6858,30635,"['henrymcmaster', 'jdanbishop']",8652.8
1.05E+18,realdonaldtrump,2018/10/10,0:00:04,"Hurricane on its way to the Florida Pan Handle with major elements arriving tomorrow. Could also hit, in later stage, parts of Georgia, and unfortunately North Carolina, and South Carolina, again...",2436,7468,34392,[],8650.8
1.23E+18,realdonaldtrump,2020/3/3,3:51:43,Congresswoman Kay @GrangerCampaign has worked hard for Texas and been a strong supporter of our #MAGA Agenda. She’s strong on #2A and Securing our Border and is 100% pro-life. Kay has my Complete and Total Endorsement! https://secure.winred.com/kaygranger/donate …,1615,8682,29564,['grangercampaign'],8650.1
8.63E+17,realdonaldtrump,2017/5/12,3:34:00,"'Presidential Executive Order on Strengthening the Cybersecurity of Federal Networks and Critical Infrastructure'
➡️ http://45.wh.gov/fd42sg  pic.twitter.com/cb05pVE1zj",3675,7027,33231,[],8641.8
8.24E+17,realdonaldtrump,2017/1/26,10:45:32,"""@romoabcnews: .@DavidMuir first @POTUS interview since taking office.  Tonight on @ABCWorldNews @ABC2020 tonight.  pic.twitter.com/I4Vz1mRdBK""",4571,5495,39660,"['romoabcnews', 'davidmuir', 'potus', 'abcworldnews', 'abc2020']",8634.3
1.17E+18,realdonaldtrump,2019/9/15,3:15:57,Amazing! https://twitter.com/realDonaldTrump/status/1172609171382001665 …,3232,7150,33711,[],8630.7
1.20E+18,realdonaldtrump,2019/11/18,2:10:59, pic.twitter.com/nJBvFD1fGD,2345,8566,27823,[],8625.4
9.24E+17,realdonaldtrump,2017/10/27,22:33:15,Thank you @FLGovScott. https://twitter.com/flgovscott/status/923916606345969665 …,3589,6749,34909,[],8617
1.04E+18,realdonaldtrump,2018/9/25,7:41:37,"It was my great honor to welcome President @EmmanuelMacron of France to the United States, here in New York City, this evening! #UNGA pic.twitter.com/Gd7pCBFUCg",3165,6731,36087,['emmanuelmacron'],8596.8
1.04E+18,realdonaldtrump,2018/9/25,5:46:22,Joint Statement on the United States-Korea Free Trade Agreement:  http://45.wh.gov/HksKua  pic.twitter.com/lcrhsJtv00,1885,7605,34634,[],8591.9
8.60E+17,realdonaldtrump,2017/5/4,19:07:35,Congratulations to @foxandfriends on its unbelievable ratings hike.,6705,5465,32927,['foxandfriends'],8583.2
1.20E+18,realdonaldtrump,2019/12/9,5:08:21,.....American people are supposed to believe that this simply isn’t a part of everthing they’ve been trying to do for the last three years? I think it is really a hard sell for Nancy Pelosi.” @DanHenninger  The Wall Street Journal,2475,7984,30432,['danhenninger'],8576.1
1.18E+18,realdonaldtrump,2019/10/9,21:51:14,"But we are now, for the first time, giving companies a better alternative! https://twitter.com/GordonGChang/status/1181890573151678464 …",1785,8126,31583,[],8569.4
1.20E+18,realdonaldtrump,2019/12/9,4:16:00,“I think the Democrats are going to lose many members over this.” @DebbieLesko @edhenry,2538,7648,32009,"['debbielesko', 'edhenry']",8551.1
1.19E+18,realdonaldtrump,2019/10/26,19:02:32,"....They exonerated him completely of being an agent of Russia (Recently Crooked Hillary charged Tulsi Gabbard & Jill Stein with the same thing-SICK), and yet Mr. Comey still runs to the White House on February 14 and conjures up the Obstruction of Justice narrative against.....",872,9185,27688,[],8541.4
1.16E+18,realdonaldtrump,2019/8/22,7:51:34,Great! @LouDobbs interviewed on @seanhannity tonight at 9:00 P.M.  @FoxNews,6170,6148,29998,"['loudobbs', 'seanhannity', 'foxnews']",8539.6
1.20E+18,realdonaldtrump,2019/11/18,2:10:19, pic.twitter.com/N6jsblFuMc,2233,8528,27485,[],8535.2
1.22E+18,realdonaldtrump,2020/1/22,21:23:33,Steyer is a major loser. Just doesn’t get it. This is second time with Bernie! https://twitter.com/BretBaier/status/1219331040361271297 …,2986,7179,33320,[],8535.2
1.04E+18,realdonaldtrump,2018/9/25,4:42:22,"It was my great honor to welcome and meet with President @moonriver365 Jae-in of South Korea today, in New York City!  http://45.wh.gov/VeuCcD  #UNGA pic.twitter.com/B6rVeeBTCc",1654,7783,33670,['moonriver365'],8533
1.19E+18,realdonaldtrump,2019/10/21,9:57:10,Congratulations Barbara! https://twitter.com/EsperDoD/status/1185555345197977602 …,1339,7766,34708,[],8532.1
1.21E+18,realdonaldtrump,2019/12/21,5:07:50,Congressman Kevin Brady (@bradyfortexas) is an outstanding representative for our Country and the Great State of Texas. A big supporter of our #MAGA Agenda....,1144,7955,34089,['bradyfortexas'],8525.1
1.12E+18,realdonaldtrump,2019/5/5,9:44:39,Mike has been a fantastic Senator! https://twitter.com/DailyCaller/status/1124841210684813315 …,2543,6958,35872,[],8524.9
9.84E+17,realdonaldtrump,2018/4/11,23:47:46,"The @WhiteHouse is partnering with @Interior and @NatlParkService to bring the @NSCsafety's “Prescribed to Death” Opioid Memorial to the Ellipse - beginning tomorrow, April 12th to April 18th. More information:  https://www.facebook.com/events/2520746264816589??ti=ia … pic.twitter.com/XvScPqvAkQ",3653,7098,31674,"['whitehouse', 'interior', 'natlparkservice', 'nscsafety']",8522.1
8.77E+17,realdonaldtrump,2017/6/20,4:27:27,....getting great border security and healthcare. #VoteRalphNorman tomorrow!,3111,6838,34857,[],8521.8
1.23E+18,realdonaldtrump,2020/2/19,23:51:35,"I would like to thank John Rood for his service to our Country, and wish him well in his future endeavors! https://twitter.com/JenniferJJacobs/status/1230148645728784385 …",2346,7543,32858,[],8515.4
1.02E+18,realdonaldtrump,2018/7/31,6:28:20,".@Troy_Balderson of Ohio is running for Congress - so important to the Republican Party. Troy is strong on crime and Borders, loves our Military, our Vets and our Second Amendment. Troy will strongly protect...",2024,7451,34374,['troy_balderson'],8515.2
1.23E+18,realdonaldtrump,2020/2/27,0:17:52,"Eric, I can live with that! https://twitter.com/ericbolling/status/1232495792167870465 …",4216,6240,34979,[],8506.7
9.17E+17,realdonaldtrump,2017/10/8,3:31:42,Will be joining @GovMikeHuckabee tonight at 8pmE on @TBN. Enjoy! https://twitter.com/govmikehuckabee/status/915883629678661633 …,5318,6287,31338,"['govmikehuckabee', 'tbn']",8501.4
1.24E+18,realdonaldtrump,2020/3/22,18:11:38,So true! https://twitter.com/Judgenap/status/1238183192168980482 …,2354,7777,31259,[],8498.3
1.21E+18,realdonaldtrump,2019/12/18,5:17:44,"Congressman @MarkwayneMullin is a big time #MAGA supporter! Markwayne has fought hard for Oklahoma Veterans and Military, he loves our Farmers and he’s Strong on Border Security. I give Markwayne my Complete and Total Endorsement!",1891,8085,30757,['markwaynemullin'],8494
9.29E+17,realdonaldtrump,2017/11/10,17:50:25,"In more and more places throughout this region, citizens of SOVEREIGN and INDEPENDENT nations have taken greater control of their destinies, and unlocked the potential of their people. #APEC2017 pic.twitter.com/a570IIGe0I",2340,7117,35195,[],8491.7
1.20E+18,realdonaldtrump,2019/11/18,3:56:02, pic.twitter.com/I3lO117SVh,2084,8499,27605,[],8485.1
1.09E+18,realdonaldtrump,2019/1/21,8:37:50,Will do a fantastic job! https://twitter.com/KTVB/status/1083128865772498944 …,2061,7069,36193,[],8479
1.18E+18,realdonaldtrump,2019/10/11,23:37:58,The Do Nothing Democrats. Thanks Vicky! https://twitter.com/RepHartzler/status/1182358854094544901 …,3048,7826,28490,[],8459
1.17E+18,realdonaldtrump,2019/8/26,2:34:59,"Jesse & Emma, Great News. Congratulations!!!!! https://twitter.com/JesseBWatters/status/1165658850286026752 …",2734,6389,38021,[],8455.7
1.13E+18,realdonaldtrump,2019/5/22,5:53:23,"Johnny, we will miss you – you did a great job! https://twitter.com/johnnydestefano/status/1130917649326714881 …",1701,7123,36688,[],8452.9
1.20E+18,realdonaldtrump,2019/11/18,1:54:12, pic.twitter.com/8bPq1Oy71z,2374,8344,27318,[],8450.4
1.19E+18,realdonaldtrump,2019/11/5,20:09:51,The Do Nothing Dems have gone Radical Left Crazy. The can’t get anything done! https://twitter.com/Varneyco/status/1189600719957049345 …,3392,7468,29493,[],8447.7
9.10E+17,realdonaldtrump,2017/9/19,12:47:03,#USAatUNGA?? #UNGA pic.twitter.com/MjIJ7HG3eU,3579,6780,32999,[],8441.6
1.19E+18,realdonaldtrump,2019/10/31,20:29:24,Thank you Matt. https://twitter.com/MattWhitaker46/status/1189649838482362376 …,2088,7807,31182,[],8428.8
1.19E+18,realdonaldtrump,2019/11/9,20:00:47,True! https://twitter.com/Varneyco/status/1190304473190731778 …,2323,7845,30230,[],8426.9
9.13E+17,realdonaldtrump,2017/9/27,0:13:46,Honored to welcome Republican and Democrat members of the House Ways and Means Committee to the White House today! #USA?? pic.twitter.com/nWnX9CDP0d,5396,5780,33360,[],8422.8
1.18E+18,realdonaldtrump,2019/9/26,19:17:02,Thank you Jim! https://twitter.com/Jim_Jordan/status/1176880040761614339 …,2197,7138,34787,[],8420.6
9.10E+17,realdonaldtrump,2017/9/19,11:01:25,It was a great honor to be with President @EmmanuelMacron of France this afternoon with his delegation. Great bilateral meeting! #UNGA pic.twitter.com/HnxDDU5d5F,3837,6377,34358,['emmanuelmacron'],8413.1
8.69E+17,realdonaldtrump,2017/5/28,0:17:30,"....""we push for the removal of all trade-distorting practices....to foster a truly level playing field.""",3421,6243,36209,[],8393
1.06E+18,realdonaldtrump,2018/10/27,21:54:15,"Budd and Mark, two great patriots for Congress! https://twitter.com/GOPChairwoman/status/1055984678648406016 …",2178,7471,32533,[],8389.3
1.21E+18,realdonaldtrump,2019/12/12,22:01:32,I agree! https://twitter.com/DavidRivkin/status/1204036130791985153 …,3474,7420,28940,[],8388.2
8.48E+17,realdonaldtrump,2017/3/31,22:35:47,"It was an honor to welcome the Prime Minister of Denmark, Lars Løkke Rasmussen {@larsloekke} to the @WhiteHouse yesterday! pic.twitter.com/3OKvdfvuyk",4489,5770,35649,"['larsloekke', 'whitehouse']",8373.6
8.57E+17,realdonaldtrump,2017/4/27,2:10:04,"Today, I signed an Executive Order @ the U.S. Dept. of @Interior: 'Review of Designations Under the Antiquities Act'  http://45.wh.gov/sEyoN8  pic.twitter.com/wpqghLqqiF",6100,5993,29460,['interior'],8371.8
1.05E+18,realdonaldtrump,2018/10/18,1:41:26, pic.twitter.com/MadlgNheSe,2508,7467,31364,[],8369
1.24E+18,realdonaldtrump,2020/3/5,7:49:47,"Thank you, keep up the great work! https://twitter.com/NIHDirector/status/1235200651728220160 …",1259,7742,33375,[],8360.4
8.53E+17,realdonaldtrump,2017/4/15,4:41:25,Weekly Address-  http://45.wh.gov/yaWaiv  pic.twitter.com/B2NQzj53ft,6314,5882,29315,[],8354.9
1.20E+18,realdonaldtrump,2019/11/18,1:29:58, pic.twitter.com/Ks1BN41CGf,2038,8523,26245,[],8349.7
1.16E+18,realdonaldtrump,2019/7/30,20:11:03,....@foxandfriends,2329,6186,39131,['foxandfriends'],8323.4
1.24E+18,realdonaldtrump,2020/3/4,11:39:34,But they really knew who was going to win! https://twitter.com/bopinion/status/1234901070180212736 …,2000,7335,33212,[],8322.2
8.44E+17,realdonaldtrump,2017/3/22,1:02:31,Joined the @HouseGOP Conference this morning at the U.S. Capitol.  http://PassTheBill.GOP  #PassTheBill #MAGA?? https://instagram.com/p/BR6GSLlALhD/  pic.twitter.com/QCeRv9eHaE,6991,5092,31678,['housegop'],8320.3
9.15E+17,realdonaldtrump,2017/10/4,5:59:58,Great meeting with Governor Mapp of the #USVI. He is very thankful for the great job done by @FEMA and First Responders. pic.twitter.com/AtBGEpDF9C,3871,6160,34495,['fema'],8306.8
8.57E+17,realdonaldtrump,2017/4/26,1:51:03,"Remarks at the United States Holocaust Memorial Museum's National Days of Remembrance. 
Full remarks:  http://45.wh.gov/JNe7BJ  pic.twitter.com/2jbPkN5j4E",4308,6293,32309,[],8299.1
8.59E+17,realdonaldtrump,2017/4/30,19:33:12,I will be interviewed on @FaceTheNation this morning at 10:00 A.M. Have a great day!,6478,4851,34423,['facethenation'],8296.3
9.36E+17,realdonaldtrump,2017/11/29,0:27:30,“Statement from President Donald J. Trump on #GivingTuesday” https://www.whitehouse.gov/the-press-office/2017/11/27/statement-president-donald-j-trump-givingtuesday …,6902,5922,26593,[],8283.1
1.21E+18,realdonaldtrump,2019/12/15,7:54:18,Congratulations @NavyFB! https://twitter.com/NavyFB/status/1205989416927453186 …,1357,7374,34499,['navyfb'],8281.4
8.60E+17,realdonaldtrump,2017/5/5,14:16:06,"An honor to welcome PM of Australia, @TurnbullMalcolm to America & join him in marking the 75th Anniversary of the Battle of the Coral Sea. pic.twitter.com/uvkxLWNBpV",4329,5980,33939,['turnbullmalcolm'],8280.6
8.55E+17,realdonaldtrump,2017/4/21,5:35:05,A great honor to host PM Paolo Gentiloni of Italy at the White House this afternoon! #ICYMI- Joint Press Conference:  http://45.wh.gov/32jE1S  pic.twitter.com/s6ZwJJiWbQ,4907,5885,32713,[],8274.4
1.21E+18,realdonaldtrump,2019/12/29,6:13:39,Thank you Adriana! https://twitter.com/AdrianaCohen16/status/1210632030943211520 …,1425,7509,33358,[],8268.7
9.21E+17,realdonaldtrump,2017/10/19,2:20:39,It was an honor to welcome Republican and Democratic members of the Senate Finance Committee to the @WhiteHouse today. #TaxReform pic.twitter.com/ge4Xic9fId,4460,6170,32265,['whitehouse'],8266.5
1.14E+18,realdonaldtrump,2019/6/12,20:19:50,".....The Fake (Corrupt) News Media said they had a leak into polling done by my campaign which, by the way and despite the phony and never ending Witch Hunt, are the best numbers WE have ever had. They reported Fake numbers that they made up & don’t even exist. WE WILL WIN AGAIN!",3673,7296,27827,[],8262.2
8.47E+17,realdonaldtrump,2017/3/29,4:57:17,It was an honor to welcome @GLFOP to the @WhiteHouse today with @VP Pence & Attorney General Sessions. THANK YOU for all you do 24/7/365! pic.twitter.com/UOKsiqMpsx,3982,5983,34410,"['glfop', 'whitehouse', 'vp']",8225.4
1.17E+18,realdonaldtrump,2019/8/26,2:28:20,Happy Birthday Vince! https://twitter.com/ClassicHunterPW/status/1165418082078285825 …,1600,6748,36746,[],8203.4
9.74E+17,realdonaldtrump,2018/3/15,5:20:42,Thank you for hosting! #MAGA https://twitter.com/foxnews/status/974016068787363840 …,3804,6079,34123,[],8200.9
1.25E+18,realdonaldtrump,2020/4/4,21:41:32,Thank you Cory! https://twitter.com/SenCoryGardner/status/1240313828283305985 …,1866,6930,34462,[],8164
8.57E+17,realdonaldtrump,2017/4/25,1:11:31,Join me in congratulating @NASA's @AstroPeggy by using the hashtag #CongratsPeggy! Earlier today:  http://45.wh.gov/YBZbAo  pic.twitter.com/8AcmargFGP,3569,6304,33061,"['nasa', 'astropeggy']",8159.2
8.59E+17,realdonaldtrump,2017/5/2,3:29:41,This month we celebrate the contributions of Asian Americans & Pacific Islanders that enrich our Nation.  https://www.whitehouse.gov/the-press-office/2017/04/28/president-donald-j-trump-proclaims-may-2017-asian-american-and-pacific …,4713,5948,31685,[],8151.2
1.04E+18,realdonaldtrump,2018/9/25,6:33:39,"It was my great honor to welcome President @AlsisiOfficial of Egypt to the United States this afternoon, in New York City. Great meetings! #UNGA pic.twitter.com/dsMZWodpWr",2255,6827,33775,['alsisiofficial'],8150.2
9.20E+17,realdonaldtrump,2017/10/18,2:59:43,It was my great honor to welcome Prime Minister Alexis Tsipras of Greece to the WH today! ? http://45.wh.gov/91vp4k  ? http://instagram.com/p/BaXBsMYA_dS/  pic.twitter.com/MPe5HWFcZ1,5040,5538,33121,[],8146.9
9.89E+17,realdonaldtrump,2018/4/25,1:56:10,"Americans stand with you and all of Canada, Prime Minister @JustinTrudeau. Our thoughts and prayers are with you all. #TorontoStrong https://twitter.com/justintrudeau/status/988823568355078145 …",3440,5933,35501,['justintrudeau'],8141.9
1.18E+18,realdonaldtrump,2019/10/3,19:29:53,Thank you Hugh! https://twitter.com/hughhewitt/status/1179552453492183042 …,1383,7562,31896,[],8141.7
1.04E+18,realdonaldtrump,2018/9/13,7:16:36,"#HurricaneFlorence
 https://www.fema.gov/hurricane-florence … pic.twitter.com/jOdKT02rbH",3791,6685,29884,[],8136.7
1.18E+18,realdonaldtrump,2019/10/9,21:47:18,"They don’t have a clue, but I do. The USA is doing great despite the Fed! https://twitter.com/MariaBartiromo/status/1181911856916701191 …",2640,7296,29493,[],8118.9
1.24E+18,realdonaldtrump,2020/3/22,18:03:36,Maria is Great! https://twitter.com/MariaBartiromo/status/1241399132541124612 …,2273,6691,34145,[],8111
